RoomID,Building,Capacity
8503,Building B,40
8504,Building A,30
8505,Building B,40
8506,Building B,40
8507,Building A,150
8508,Building B,40
8509,Tech Lab,40
8510,Science Hub,100
8511,Building C,60
8512,Building B,30
8513,Science Hub,60
8514,Building B,40
8515,Building B,150
8516,Science Hub,30
8517,Building B,50
8518,Building A,100
8519,Science Hub,100
8520,Building B,40
8521,Building A,40
8522,Building B,40
8523,Building A,40
8524,Building C,150
8525,Building B,100
8526,Science Hub,150
8527,Building B,40
8528,Building C,150
8529,Building A,100
8530,Building A,40
8531,Tech Lab,40
8532,Building A,150
8533,Building C,50
8534,Tech Lab,50
8535,Building A,60
8536,Tech Lab,100
8537,Science Hub,150
8538,Science Hub,30
8539,Building B,150
8540,Tech Lab,100
8541,Tech Lab,30
8542,Building B,50
8543,Tech Lab,30
8544,Building A,40
8545,Building A,30
8546,Building C,40
8547,Tech Lab,50
8548,Building A,100
8549,Building A,40
8550,Science Hub,100
8551,Science Hub,150
8552,Building B,50
8553,Tech Lab,30
8554,Building C,100
8555,Science Hub,150
8556,Tech Lab,40
8557,Building B,50
8558,Building C,30
8559,Tech Lab,100
8560,Building C,40
8561,Building C,60
8562,Building A,100
8563,Building A,30
8564,Building B,50
8565,Tech Lab,30
8566,Building A,150
8567,Building B,40
8568,Tech Lab,30
8569,Building C,50
8570,Building C,150
8571,Building B,30
8572,Building C,60
8573,Building A,50
8574,Tech Lab,50
8575,Building C,60
8576,Building A,60
8577,Building A,30
8578,Building B,50
8579,Science Hub,60
8580,Building A,30
8581,Building C,60
8582,Science Hub,100
8583,Building A,30
8584,Building A,150
8585,Tech Lab,50
8586,Building A,30
8587,Tech Lab,50
8588,Building B,30
8589,Building B,30
8590,Building C,40
8591,Tech Lab,100
8592,Building C,60
8593,Building C,50
8594,Building A,30
8595,Building A,100
8596,Tech Lab,150
8597,Building A,100
8598,Building C,150
8599,Building A,150
8600,Building C,100
8601,Science Hub,150
8602,Building C,60
8603,Building B,100
8604,Tech Lab,60
8605,Building A,50
8606,Building A,60
8607,Science Hub,150
8608,Building B,60
8609,Tech Lab,30
8610,Tech Lab,150
8611,Science Hub,150
8612,Building A,150
8613,Science Hub,40
8614,Building C,30
8615,Science Hub,150
8616,Building B,50
8617,Science Hub,40
8618,Science Hub,150
8619,Tech Lab,150
8620,Building C,40
8621,Building A,150
8622,Building A,40
8623,Building A,50
8624,Building A,50
8625,Building B,30
8626,Science Hub,40
8627,Building C,60
8628,Building C,50
8629,Building A,60
8630,Building A,50
8631,Science Hub,100
8632,Building A,50
8633,Building A,100
8634,Tech Lab,30
8635,Building A,30
8636,Building B,50
8637,Building B,40
8638,Building A,100
8639,Building C,30
8640,Science Hub,60
8641,Building C,100
8642,Tech Lab,150
8643,Building C,30
8644,Tech Lab,50
8645,Science Hub,60
8646,Science Hub,50
8647,Science Hub,30
8648,Building B,150
8649,Building B,150
8650,Tech Lab,30
8651,Building B,30
8652,Tech Lab,30
8653,Science Hub,100
8654,Building B,50
8655,Building B,100
8656,Tech Lab,60
8657,Building A,60
8658,Building C,60
8659,Tech Lab,40
8660,Building B,30
8661,Building A,40
8662,Building B,60
8663,Science Hub,150
8664,Science Hub,60
8665,Tech Lab,150
8666,Building C,40
8667,Building A,50
8668,Science Hub,50
8669,Tech Lab,50
8670,Building A,100
8671,Building B,60
8672,Building B,30
8673,Tech Lab,150
8674,Building C,60
8675,Science Hub,60
8676,Tech Lab,60
8677,Science Hub,150
8678,Building B,30
8679,Science Hub,150
8680,Building C,40
8681,Building B,60
8682,Building B,30
8683,Building B,150
8684,Building C,50
8685,Tech Lab,50
8686,Building C,150
8687,Building C,100
8688,Building C,40
8689,Tech Lab,30
8690,Building B,40
8691,Building C,40
8692,Tech Lab,50
8693,Building B,100
8694,Science Hub,100
8695,Tech Lab,60
8696,Science Hub,50
8697,Tech Lab,40
8698,Tech Lab,30
8699,Building C,150
8700,Science Hub,30
8701,Building C,50
8702,Tech Lab,40
8703,Building B,60
8704,Building A,50
8705,Building B,100
8706,Building C,150
8707,Science Hub,100
8708,Science Hub,50
8709,Building C,50
8710,Building A,100
8711,Building B,150
8712,Tech Lab,100
8713,Building A,50
8714,Building A,150
8715,Science Hub,40
8716,Building C,50
8717,Building B,30
8718,Science Hub,50
8719,Tech Lab,50
8720,Building A,100
8721,Building A,60
8722,Building C,40
8723,Building C,50
8724,Tech Lab,30
8725,Science Hub,30
8726,Building C,150
8727,Tech Lab,150
8728,Science Hub,150
8729,Building C,60
8730,Building C,30
8731,Building A,40
8732,Science Hub,40
8733,Building C,150
8734,Building B,100
8735,Building A,100
8736,Building A,40
8737,Building C,150
8738,Building C,50
8739,Building A,150
8740,Building A,60
8741,Science Hub,30
8742,Tech Lab,150
8743,Building B,100
8744,Tech Lab,150
8745,Building B,150
8746,Science Hub,50
8747,Tech Lab,40
8748,Building C,30
8749,Science Hub,30
8750,Science Hub,50
8751,Tech Lab,40
8752,Building A,60
8753,Building C,100
8754,Building C,40
8755,Science Hub,30
8756,Building B,40
8757,Building B,50
8758,Science Hub,150
8759,Tech Lab,60
8760,Science Hub,150
8761,Science Hub,100
8762,Tech Lab,50
8763,Building B,50
8764,Building A,30
8765,Building A,30
8766,Science Hub,150
8767,Building A,40
8768,Building C,50
8769,Tech Lab,30
8770,Building C,30
8771,Building C,60
8772,Tech Lab,50
8773,Building A,100
8774,Building B,60
8775,Tech Lab,40
8776,Tech Lab,40
8777,Tech Lab,60
8778,Tech Lab,60
8779,Science Hub,50
8780,Building C,50
8781,Tech Lab,30
8782,Science Hub,100
8783,Building A,150
8784,Science Hub,40
8785,Science Hub,50
8786,Building A,50
8787,Science Hub,150
8788,Science Hub,100
8789,Tech Lab,50
8790,Science Hub,100
8791,Building B,40
8792,Science Hub,60
8793,Science Hub,40
8794,Tech Lab,40
8795,Building B,150
8796,Building C,50
8797,Science Hub,60
8798,Building A,150
8799,Building A,100
8800,Science Hub,150
8801,Building B,40
8802,Building A,40
8803,Building B,30
8804,Tech Lab,100
8805,Building A,30
8806,Science Hub,60
8807,Tech Lab,60
8808,Building A,30
8809,Science Hub,40
8810,Building A,60
8811,Building B,100
8812,Building A,50
8813,Science Hub,30
8814,Building B,100
8815,Building B,50
8816,Building C,50
8817,Tech Lab,60
8818,Building A,60
8819,Tech Lab,150
8820,Building C,150
8821,Building B,150
8822,Building B,30
8823,Tech Lab,30
8824,Building C,40
8825,Building B,50
8826,Science Hub,30
8827,Building A,30
8828,Tech Lab,60
8829,Science Hub,30
8830,Tech Lab,40
8831,Science Hub,60
8832,Building B,50
8833,Building A,40
8834,Science Hub,100
8835,Building B,30
8836,Building B,60
8837,Science Hub,100
8838,Building B,50
8839,Building C,50
8840,Building A,30
8841,Tech Lab,50
8842,Science Hub,40
8843,Building A,150
8844,Tech Lab,100
8845,Building A,150
8846,Tech Lab,60
8847,Building A,150
8848,Building A,100
8849,Building A,150
8850,Building B,50
8851,Building B,50
8852,Building C,100
8853,Building B,40
8854,Science Hub,40
8855,Science Hub,60
8856,Building C,150
8857,Building C,40
8858,Building B,50
8859,Science Hub,60
8860,Building C,30
8861,Science Hub,30
8862,Building C,150
8863,Building A,40
8864,Building A,100
8865,Science Hub,30
8866,Building C,150
8867,Tech Lab,100
8868,Tech Lab,60
8869,Building C,40
8870,Building B,30
8871,Building C,60
8872,Building A,40
8873,Building C,40
8874,Science Hub,100
8875,Tech Lab,150
8876,Tech Lab,150
8877,Building B,60
8878,Building A,150
8879,Building A,50
8880,Building C,30
8881,Building C,30
8882,Science Hub,150
8883,Building C,50
8884,Building A,60
8885,Building B,30
8886,Building B,60
8887,Science Hub,60
8888,Science Hub,150
8889,Building A,40
8890,Building C,100
8891,Building B,100
8892,Science Hub,50
8893,Building B,60
8894,Tech Lab,150
8895,Building B,60
8896,Building C,30
8897,Tech Lab,50
8898,Science Hub,100
8899,Building C,30
8900,Building C,40
8901,Science Hub,30
8902,Building C,60
8903,Science Hub,50
8904,Building C,60
8905,Building C,100
8906,Building B,60
8907,Science Hub,30
8908,Tech Lab,30
8909,Building B,150
8910,Tech Lab,40
8911,Building C,50
8912,Science Hub,100
8913,Tech Lab,50
8914,Building B,150
8915,Building B,150
8916,Science Hub,30
8917,Building A,40
8918,Building B,50
8919,Building B,30
8920,Tech Lab,30
8921,Building B,60
8922,Tech Lab,60
8923,Science Hub,40
8924,Tech Lab,60
8925,Building C,150
8926,Science Hub,30
8927,Science Hub,40
8928,Tech Lab,100
8929,Building B,30
8930,Tech Lab,30
8931,Building C,50
8932,Building A,50
8933,Building B,60
8934,Building A,40
8935,Building A,100
8936,Tech Lab,30
8937,Tech Lab,150
8938,Building C,60
8939,Building C,40
8940,Building C,50
8941,Building C,50
8942,Tech Lab,50
8943,Building C,50
8944,Building B,30
8945,Building C,40
8946,Building A,50
8947,Tech Lab,60
8948,Building B,50
8949,Tech Lab,30
8950,Building C,60
8951,Building C,50
8952,Tech Lab,60
8953,Building C,150
8954,Building C,40
8955,Science Hub,100
8956,Building A,60
8957,Building A,50
8958,Building C,30
8959,Building C,100
8960,Tech Lab,40
8961,Building A,150
8962,Building C,30
8963,Science Hub,150
8964,Building A,40
8965,Science Hub,150
8966,Building C,40
8967,Building B,30
8968,Tech Lab,40
8969,Building A,30
8970,Building B,30
8971,Building A,100
8972,Science Hub,150
8973,Science Hub,50
8974,Building C,100
8975,Building B,50
8976,Tech Lab,40
8977,Building B,150
8978,Building A,100
8979,Tech Lab,150
8980,Building A,40
8981,Building B,60
8982,Tech Lab,30
8983,Tech Lab,150
8984,Building B,30
8985,Building A,40
8986,Building C,50
8987,Building B,60
8988,Science Hub,30
8989,Building A,150
8990,Building C,60
8991,Science Hub,40
8992,Building A,50
8993,Science Hub,40
8994,Tech Lab,60
8995,Tech Lab,40
8996,Science Hub,50
8997,Science Hub,40
8998,Building C,150
8999,Building C,150
9000,Tech Lab,100
9001,Science Hub,100
9002,Tech Lab,30
9003,Science Hub,150
