CourseID,CourseName,credits,DepartmentID
3211,Fundamentals of Database Systems 3,3,2
3212,Fundamentals of Ethical Hacking 3,3,1
3213,Systems in Networks 9,4,4
3214,Applied Machine Learning 4,4,4
3215,Systems in Networks 3,4,8
3216,Introduction to Cloud Computing 8,2,3
3217,Fundamentals of Data Structures 7,3,5
3218,Systems in Ethical Hacking 7,2,3
3219,Applied Database Systems 7,2,3
3220,Fundamentals of Cloud Computing 8,4,1
3221,Applied Database Systems 1,4,6
3222,Applied Machine Learning 3,4,3
3223,Introduction to Database Systems 9,2,8
3224,Fundamentals of Ethical Hacking 5,4,2
3225,Advanced Database Systems 8,2,3
3226,Applied Networks 6,2,7
3227,Applied Cloud Computing 7,3,7
3228,Advanced Cloud Computing 9,2,3
3229,Systems in Data Structures 6,2,6
3230,Introduction to Database Systems 2,2,7
3231,Applied Machine Learning 4,2,3
3232,Systems in Ethical Hacking 8,3,7
3233,Fundamentals of Programming 5,4,8
3234,Systems in Database Systems 8,2,4
3235,Advanced Database Systems 4,3,4
3236,Systems in Networks 3,4,6
3237,Systems in Programming 3,3,4
3238,Introduction to Networks 6,2,7
3239,Advanced Cloud Computing 1,3,2
3240,Fundamentals of Database Systems 1,3,2
3241,Fundamentals of Programming 1,2,6
3242,Introduction to Machine Learning 1,2,4
3243,Introduction to Programming 2,3,4
3244,Fundamentals of Machine Learning 6,2,3
3245,Fundamentals of Networks 9,2,2
3246,Applied Data Structures 5,3,1
3247,Fundamentals of Ethical Hacking 3,4,3
3248,Systems in Programming 5,2,6
3249,Fundamentals of Cloud Computing 4,4,3
3250,Advanced Cloud Computing 8,2,8
3251,Fundamentals of Machine Learning 6,2,8
3252,Applied Data Structures 9,3,8
3253,Systems in Database Systems 5,3,4
3254,Fundamentals of Database Systems 9,3,1
3255,Systems in Data Structures 5,3,7
3256,Systems in Data Structures 2,2,7
3257,Fundamentals of Data Structures 4,3,2
3258,Applied Cloud Computing 7,4,1
3259,Systems in Networks 3,3,5
3260,Fundamentals of Networks 7,4,2
3261,Applied Ethical Hacking 3,4,4
3262,Fundamentals of Ethical Hacking 8,3,6
3263,Introduction to Programming 9,2,6
3264,Fundamentals of Data Structures 8,4,5
3265,Advanced Data Structures 6,3,5
3266,Applied Database Systems 6,4,4
3267,Fundamentals of Programming 2,4,3
3268,Applied Database Systems 9,3,5
3269,Fundamentals of Data Structures 3,3,4
3270,Fundamentals of Ethical Hacking 8,2,5
3271,Advanced Programming 6,3,1
3272,Systems in Machine Learning 1,3,6
3273,Fundamentals of Cloud Computing 7,4,5
3274,Applied Programming 9,3,3
3275,Advanced Machine Learning 2,4,3
3276,Introduction to Programming 2,3,1
3277,Fundamentals of Machine Learning 4,2,7
3278,Applied Programming 4,2,2
3279,Introduction to Cloud Computing 3,3,2
3280,Fundamentals of Cloud Computing 9,3,5
3281,Fundamentals of Ethical Hacking 4,3,2
3282,Applied Database Systems 1,3,8
3283,Applied Programming 6,3,2
3284,Introduction to Networks 8,2,2
3285,Fundamentals of Database Systems 3,3,5
3286,Fundamentals of Programming 5,4,7
3287,Systems in Database Systems 8,4,1
3288,Fundamentals of Programming 6,2,4
3289,Introduction to Ethical Hacking 4,2,1
3290,Introduction to Ethical Hacking 9,2,2
3291,Fundamentals of Data Structures 1,4,6
3292,Introduction to Ethical Hacking 3,3,4
3293,Advanced Ethical Hacking 2,3,7
3294,Introduction to Cloud Computing 8,2,4
3295,Introduction to Networks 5,4,2
3296,Advanced Ethical Hacking 3,4,7
3297,Fundamentals of Database Systems 5,3,3
3298,Systems in Database Systems 5,2,5
3299,Advanced Machine Learning 1,4,7
3300,Systems in Cloud Computing 2,3,7
3301,Applied Cloud Computing 1,3,5
3302,Fundamentals of Ethical Hacking 3,2,5
3303,Introduction to Ethical Hacking 5,4,1
3304,Advanced Database Systems 4,3,3
3305,Introduction to Networks 5,2,8
3306,Systems in Machine Learning 7,4,6
3307,Fundamentals of Cloud Computing 6,4,4
3308,Introduction to Programming 7,4,6
3309,Systems in Database Systems 3,2,4
3310,Introduction to Cloud Computing 5,2,6
3311,Advanced Networks 8,2,1
3312,Introduction to Programming 7,3,5
3313,Introduction to Database Systems 9,2,7
3314,Systems in Machine Learning 3,2,3
3315,Introduction to Ethical Hacking 1,3,4
3316,Fundamentals of Ethical Hacking 5,4,3
3317,Systems in Ethical Hacking 5,3,1
3318,Fundamentals of Machine Learning 8,4,3
3319,Introduction to Database Systems 4,4,6
3320,Systems in Machine Learning 8,3,4
3321,Applied Cloud Computing 7,2,7
3322,Introduction to Networks 4,4,6
3323,Applied Database Systems 6,2,4
3324,Introduction to Networks 9,3,7
3325,Advanced Cloud Computing 6,3,6
3326,Introduction to Cloud Computing 9,2,3
3327,Fundamentals of Programming 2,2,5
3328,Introduction to Cloud Computing 7,4,4
3329,Applied Database Systems 3,2,4
3330,Fundamentals of Networks 4,2,5
3331,Advanced Data Structures 9,4,6
3332,Applied Networks 9,4,1
3333,Fundamentals of Programming 2,2,5
3334,Systems in Machine Learning 6,4,8
3335,Systems in Database Systems 3,3,8
3336,Fundamentals of Database Systems 3,3,2
3337,Fundamentals of Ethical Hacking 8,4,5
3338,Applied Ethical Hacking 1,2,2
3339,Systems in Programming 2,4,7
3340,Advanced Cloud Computing 7,3,3
3341,Advanced Networks 5,2,6
3342,Fundamentals of Machine Learning 4,4,4
3343,Systems in Machine Learning 9,4,1
3344,Applied Networks 4,2,3
3345,Introduction to Database Systems 1,2,2
3346,Fundamentals of Programming 5,4,5
3347,Advanced Database Systems 1,2,6
3348,Fundamentals of Networks 7,3,1
3349,Introduction to Programming 2,2,7
3350,Systems in Cloud Computing 2,4,1
3351,Advanced Cloud Computing 7,3,6
3352,Applied Programming 1,3,5
3353,Introduction to Machine Learning 6,3,1
3354,Advanced Data Structures 8,4,3
3355,Applied Data Structures 2,4,4
3356,Systems in Database Systems 6,3,7
3357,Advanced Database Systems 3,3,1
3358,Systems in Database Systems 9,3,5
3359,Fundamentals of Cloud Computing 1,3,3
3360,Fundamentals of Programming 3,3,1
3361,Systems in Data Structures 9,3,4
3362,Introduction to Networks 7,3,4
3363,Advanced Database Systems 2,3,7
3364,Advanced Machine Learning 9,2,3
3365,Fundamentals of Programming 5,4,1
3366,Advanced Programming 5,3,1
3367,Fundamentals of Networks 1,4,4
3368,Advanced Programming 7,3,6
3369,Advanced Ethical Hacking 6,3,3
3370,Systems in Networks 6,3,4
3371,Advanced Programming 2,3,2
3372,Applied Ethical Hacking 6,4,7
3373,Advanced Data Structures 4,2,6
3374,Fundamentals of Networks 8,3,5
3375,Systems in Machine Learning 9,4,1
3376,Fundamentals of Machine Learning 8,4,5
3377,Introduction to Programming 8,2,3
3378,Introduction to Cloud Computing 3,4,5
3379,Applied Programming 6,4,6
3380,Advanced Ethical Hacking 4,3,3
3381,Fundamentals of Programming 7,4,1
3382,Systems in Programming 6,3,6
3383,Systems in Cloud Computing 9,3,1
3384,Applied Database Systems 3,3,6
3385,Systems in Programming 7,2,4
3386,Systems in Networks 3,4,3
3387,Introduction to Ethical Hacking 5,2,6
3388,Advanced Cloud Computing 9,2,6
3389,Applied Programming 1,4,3
3390,Applied Database Systems 5,2,8
3391,Introduction to Database Systems 3,4,1
3392,Advanced Machine Learning 9,2,2
3393,Applied Cloud Computing 3,3,5
3394,Advanced Programming 1,3,6
3395,Applied Ethical Hacking 1,3,7
3396,Advanced Data Structures 2,4,5
3397,Applied Networks 1,4,4
3398,Systems in Cloud Computing 8,3,1
3399,Applied Database Systems 9,2,6
3400,Systems in Networks 8,3,4
3401,Introduction to Machine Learning 8,2,2
3402,Systems in Programming 2,4,5
3403,Fundamentals of Ethical Hacking 8,3,8
3404,Applied Ethical Hacking 8,3,7
3405,Advanced Networks 6,2,3
3406,Introduction to Machine Learning 1,4,1
3407,Introduction to Programming 7,2,8
3408,Systems in Networks 7,4,4
3409,Systems in Networks 7,3,3
3410,Applied Programming 3,2,3
3411,Applied Networks 4,4,8
3412,Applied Ethical Hacking 4,4,5
3413,Applied Database Systems 9,2,8
3414,Applied Data Structures 7,3,7
3415,Advanced Database Systems 7,4,1
3416,Introduction to Ethical Hacking 9,4,8
3417,Introduction to Data Structures 1,4,4
3418,Advanced Database Systems 3,4,4
3419,Advanced Data Structures 8,2,4
3420,Fundamentals of Ethical Hacking 4,3,2
3421,Applied Networks 3,2,2
3422,Introduction to Networks 6,3,2
3423,Applied Ethical Hacking 9,2,5
3424,Fundamentals of Cloud Computing 9,4,3
3425,Introduction to Cloud Computing 4,2,7
3426,Advanced Programming 2,2,8
3427,Systems in Data Structures 3,4,2
3428,Introduction to Cloud Computing 7,4,5
3429,Fundamentals of Data Structures 2,2,4
3430,Applied Database Systems 5,4,3
3431,Advanced Networks 2,4,6
3432,Introduction to Machine Learning 7,3,7
3433,Advanced Programming 1,3,5
3434,Fundamentals of Ethical Hacking 8,3,6
3435,Systems in Machine Learning 1,4,8
3436,Applied Programming 3,2,6
3437,Systems in Database Systems 3,3,5
3438,Advanced Machine Learning 6,4,1
3439,Advanced Machine Learning 9,3,5
3440,Systems in Networks 6,4,8
3441,Systems in Programming 1,4,3
3442,Fundamentals of Programming 9,2,4
3443,Fundamentals of Networks 9,4,3
3444,Introduction to Cloud Computing 5,2,1
3445,Fundamentals of Cloud Computing 4,4,8
3446,Advanced Cloud Computing 3,3,6
3447,Advanced Ethical Hacking 2,3,1
3448,Introduction to Cloud Computing 2,3,8
3449,Systems in Networks 3,2,7
3450,Introduction to Cloud Computing 5,3,7
3451,Introduction to Networks 6,4,7
3452,Applied Database Systems 9,3,5
3453,Fundamentals of Cloud Computing 7,2,5
3454,Introduction to Ethical Hacking 7,4,4
3455,Systems in Networks 2,4,1
3456,Systems in Ethical Hacking 3,4,4
3457,Systems in Machine Learning 7,4,1
3458,Fundamentals of Data Structures 9,2,5
3459,Systems in Cloud Computing 2,4,1
3460,Systems in Networks 5,4,5
3461,Advanced Networks 3,3,8
3462,Introduction to Database Systems 7,4,1
3463,Applied Data Structures 3,2,1
3464,Advanced Programming 1,4,1
3465,Introduction to Networks 6,4,8
3466,Applied Database Systems 6,3,6
3467,Fundamentals of Database Systems 6,3,6
3468,Applied Ethical Hacking 9,2,5
3469,Applied Programming 8,4,6
3470,Advanced Cloud Computing 4,3,7
3471,Systems in Programming 3,3,4
3472,Systems in Data Structures 7,4,6
3473,Applied Machine Learning 2,2,6
3474,Applied Networks 5,4,8
3475,Applied Networks 3,2,5
3476,Introduction to Cloud Computing 6,4,6
3477,Applied Networks 5,3,3
3478,Introduction to Machine Learning 2,3,4
3479,Systems in Database Systems 4,2,4
3480,Applied Ethical Hacking 6,2,3
3481,Systems in Database Systems 6,3,3
3482,Systems in Networks 4,2,6
3483,Advanced Data Structures 4,4,1
3484,Systems in Cloud Computing 3,3,2
3485,Advanced Data Structures 5,2,3
3486,Introduction to Ethical Hacking 7,3,8
3487,Fundamentals of Machine Learning 3,3,4
3488,Applied Networks 5,2,7
3489,Applied Machine Learning 9,4,5
3490,Applied Networks 9,2,4
3491,Systems in Networks 1,3,7
3492,Applied Networks 1,4,4
3493,Fundamentals of Ethical Hacking 6,4,8
3494,Advanced Networks 6,3,2
3495,Systems in Programming 8,4,5
3496,Advanced Cloud Computing 2,3,6
3497,Advanced Programming 7,2,7
3498,Introduction to Programming 9,2,6
3499,Systems in Data Structures 8,3,6
3500,Advanced Cloud Computing 1,2,8
3501,Introduction to Ethical Hacking 7,4,6
3502,Fundamentals of Networks 1,2,3
3503,Applied Cloud Computing 7,4,6
3504,Fundamentals of Programming 3,3,8
3505,Advanced Database Systems 5,2,1
3506,Fundamentals of Cloud Computing 2,4,5
3507,Introduction to Machine Learning 6,3,6
3508,Systems in Data Structures 6,2,1
3509,Systems in Database Systems 9,3,6
3510,Introduction to Database Systems 7,2,2
3511,Applied Networks 4,2,7
3512,Advanced Database Systems 9,3,8
3513,Introduction to Machine Learning 8,2,2
3514,Advanced Networks 5,3,7
3515,Introduction to Data Structures 1,3,4
3516,Applied Ethical Hacking 1,2,7
3517,Systems in Cloud Computing 5,3,5
3518,Fundamentals of Cloud Computing 8,3,4
3519,Advanced Programming 8,4,8
3520,Advanced Database Systems 1,3,4
3521,Systems in Data Structures 4,3,7
3522,Introduction to Data Structures 8,4,6
3523,Introduction to Programming 7,4,6
3524,Applied Programming 4,2,1
3525,Systems in Programming 8,4,5
3526,Applied Database Systems 5,4,4
3527,Systems in Machine Learning 7,3,5
3528,Applied Ethical Hacking 8,4,4
3529,Applied Networks 7,3,7
3530,Fundamentals of Ethical Hacking 5,2,6
3531,Advanced Database Systems 5,4,2
3532,Systems in Cloud Computing 9,3,1
3533,Introduction to Ethical Hacking 7,4,1
3534,Introduction to Programming 5,4,5
3535,Applied Networks 3,3,8
3536,Applied Machine Learning 7,2,7
3537,Fundamentals of Data Structures 1,2,2
3538,Applied Programming 5,2,1
3539,Fundamentals of Machine Learning 6,3,1
3540,Systems in Database Systems 9,4,6
3541,Applied Ethical Hacking 6,3,1
3542,Advanced Networks 2,2,8
3543,Introduction to Cloud Computing 8,3,2
3544,Introduction to Programming 2,3,5
3545,Applied Data Structures 4,4,2
3546,Applied Cloud Computing 6,3,5
3547,Fundamentals of Networks 6,2,2
3548,Systems in Database Systems 4,3,6
3549,Advanced Ethical Hacking 8,2,2
3550,Introduction to Database Systems 5,4,1
3551,Systems in Ethical Hacking 9,2,4
3552,Fundamentals of Ethical Hacking 9,4,7
3553,Systems in Ethical Hacking 4,4,7
3554,Fundamentals of Programming 2,3,7
3555,Advanced Cloud Computing 2,2,5
3556,Introduction to Cloud Computing 3,3,2
3557,Systems in Ethical Hacking 2,4,2
3558,Applied Machine Learning 4,3,6
3559,Introduction to Cloud Computing 6,2,6
3560,Fundamentals of Networks 4,3,8
3561,Advanced Machine Learning 2,3,6
3562,Applied Networks 6,3,7
3563,Applied Programming 3,4,8
3564,Systems in Cloud Computing 5,4,1
3565,Fundamentals of Data Structures 6,2,7
3566,Systems in Ethical Hacking 3,3,8
3567,Fundamentals of Machine Learning 3,2,7
3568,Applied Machine Learning 7,2,3
3569,Introduction to Machine Learning 9,4,4
3570,Applied Programming 9,3,1
3571,Fundamentals of Programming 9,2,3
3572,Systems in Networks 5,4,8
3573,Advanced Ethical Hacking 7,3,8
3574,Applied Programming 5,4,1
3575,Applied Programming 1,4,1
3576,Advanced Ethical Hacking 8,4,3
3577,Applied Data Structures 9,2,5
3578,Introduction to Networks 4,2,7
3579,Introduction to Database Systems 1,4,7
3580,Advanced Machine Learning 1,3,2
3581,Introduction to Networks 2,3,4
3582,Fundamentals of Data Structures 5,4,1
3583,Advanced Networks 8,3,2
3584,Systems in Cloud Computing 2,4,2
3585,Introduction to Cloud Computing 7,3,8
3586,Advanced Networks 3,4,5
3587,Systems in Ethical Hacking 2,4,2
3588,Introduction to Networks 6,2,3
3589,Introduction to Cloud Computing 4,2,8
3590,Fundamentals of Machine Learning 6,3,5
3591,Fundamentals of Data Structures 1,4,1
3592,Systems in Ethical Hacking 5,2,6
3593,Systems in Programming 9,4,2
3594,Advanced Cloud Computing 5,3,4
3595,Introduction to Programming 8,3,8
3596,Introduction to Ethical Hacking 2,4,6
3597,Introduction to Networks 2,3,2
3598,Advanced Cloud Computing 5,3,8
3599,Applied Database Systems 2,3,8
3600,Applied Database Systems 2,4,1
3601,Fundamentals of Networks 7,3,2
3602,Introduction to Ethical Hacking 7,2,1
3603,Advanced Cloud Computing 1,3,1
3604,Systems in Programming 4,3,7
3605,Fundamentals of Database Systems 2,2,2
3606,Advanced Cloud Computing 7,4,7
3607,Introduction to Ethical Hacking 2,3,3
3608,Systems in Cloud Computing 1,3,1
3609,Advanced Programming 9,3,5
3610,Systems in Cloud Computing 7,3,4
3611,Introduction to Data Structures 5,3,6
3612,Introduction to Cloud Computing 7,2,8
3613,Fundamentals of Machine Learning 6,2,8
3614,Advanced Data Structures 1,4,8
3615,Fundamentals of Programming 8,3,3
3616,Systems in Networks 1,4,3
3617,Advanced Cloud Computing 2,2,8
3618,Advanced Ethical Hacking 7,3,2
3619,Systems in Networks 3,2,1
3620,Applied Networks 5,4,5
3621,Applied Programming 3,4,4
3622,Fundamentals of Machine Learning 9,3,4
3623,Advanced Programming 3,2,7
3624,Advanced Cloud Computing 5,4,4
3625,Introduction to Networks 6,3,8
3626,Introduction to Database Systems 3,3,1
3627,Applied Data Structures 2,4,1
3628,Introduction to Programming 5,4,8
3629,Fundamentals of Machine Learning 7,4,2
3630,Fundamentals of Networks 4,2,3
3631,Introduction to Programming 8,4,2
3632,Systems in Data Structures 9,3,2
3633,Advanced Database Systems 3,2,4
3634,Advanced Networks 2,3,1
3635,Advanced Programming 9,3,1
3636,Introduction to Networks 8,3,8
3637,Systems in Database Systems 6,3,5
3638,Systems in Database Systems 7,4,7
3639,Applied Programming 7,4,2
3640,Fundamentals of Machine Learning 5,2,7
3641,Applied Ethical Hacking 4,3,3
3642,Advanced Database Systems 6,4,4
3643,Advanced Cloud Computing 1,2,3
3644,Applied Programming 1,2,8
3645,Introduction to Data Structures 4,3,1
3646,Advanced Machine Learning 7,4,6
3647,Fundamentals of Networks 4,2,4
3648,Advanced Programming 1,3,4
3649,Fundamentals of Programming 1,3,2
3650,Applied Networks 7,4,3
3651,Introduction to Data Structures 1,3,8
3652,Fundamentals of Data Structures 2,2,8
3653,Introduction to Programming 6,2,3
3654,Introduction to Cloud Computing 9,3,7
3655,Fundamentals of Machine Learning 1,2,6
3656,Applied Programming 2,4,5
3657,Introduction to Programming 2,4,2
3658,Systems in Database Systems 1,3,3
3659,Introduction to Database Systems 4,3,5
3660,Advanced Programming 6,2,1
3661,Systems in Networks 5,4,4
3662,Introduction to Data Structures 5,3,1
3663,Systems in Machine Learning 6,4,4
3664,Fundamentals of Ethical Hacking 7,3,2
3665,Introduction to Database Systems 1,4,7
3666,Applied Ethical Hacking 9,4,4
3667,Fundamentals of Programming 2,2,3
3668,Introduction to Ethical Hacking 5,2,8
3669,Fundamentals of Programming 8,2,1
3670,Fundamentals of Machine Learning 7,4,3
3671,Systems in Cloud Computing 9,3,5
3672,Systems in Networks 9,3,4
3673,Introduction to Cloud Computing 4,4,6
3674,Applied Ethical Hacking 1,3,3
3675,Systems in Cloud Computing 4,3,3
3676,Applied Cloud Computing 2,4,2
3677,Advanced Database Systems 2,2,4
3678,Applied Programming 9,3,6
3679,Advanced Database Systems 6,3,6
3680,Applied Machine Learning 8,4,3
3681,Fundamentals of Cloud Computing 2,2,2
3682,Advanced Programming 9,2,8
3683,Introduction to Ethical Hacking 3,2,4
3684,Fundamentals of Data Structures 4,2,2
3685,Systems in Data Structures 4,3,2
3686,Systems in Ethical Hacking 2,3,3
3687,Fundamentals of Machine Learning 1,4,4
3688,Systems in Database Systems 7,4,6
3689,Systems in Networks 1,4,7
3690,Introduction to Ethical Hacking 8,3,1
3691,Introduction to Ethical Hacking 1,3,1
3692,Introduction to Cloud Computing 4,2,7
3693,Advanced Machine Learning 4,4,4
3694,Systems in Data Structures 5,2,6
3695,Applied Cloud Computing 4,3,3
3696,Fundamentals of Data Structures 2,2,4
3697,Systems in Ethical Hacking 1,3,3
3698,Introduction to Programming 1,4,4
3699,Advanced Cloud Computing 1,4,3
3700,Systems in Ethical Hacking 3,4,6
3701,Applied Networks 5,3,3
3702,Applied Cloud Computing 7,4,2
3703,Introduction to Cloud Computing 1,4,5
3704,Systems in Ethical Hacking 7,2,8
3705,Advanced Cloud Computing 3,4,5
